[3/7/18 04:52AM]	Valie: f	
[7/12/18 08:01PM]	Turtle: .	
[7/12/18 08:01PM]	Turtle: .	
[7/12/18 08:02PM]	Turtle: .	
[7/12/18 08:06PM]	Turtle: .	
[7/12/18 08:07PM]	Turtle: .	
[7/12/18 08:10PM]	Turtle: .	
[7/12/18 08:18PM]	Plug: gz	
[7/12/18 08:18PM]	Plug: lol 	
[7/12/18 08:19PM]	Plug: oh lmfao	
[7/12/18 08:19PM]	Plug: bro	
[7/12/18 08:19PM]	Plug: i keep reading 138	
[7/12/18 08:19PM]	Plug: im high 	
[7/12/18 08:19PM]	Plug: or dyslexic or something 	
[7/12/18 08:34PM]	Plug: dungeons   lumby swamp cave	
[7/12/18 08:34PM]	Turtle: ty 	
[7/12/18 08:34PM]	Plug: np :p	
[7/12/18 08:36PM]	Turtle: .	
[7/12/18 08:38PM]	Turtle: .	
[7/12/18 08:39PM]	Turtle: .	
[7/12/18 09:07PM]	Turtle: .	
[7/12/18 09:24PM]	Turtle: .	
[7/12/18 09:25PM]	Turtle: .	
[7/12/18 09:27PM]	Turtle: .	
[7/12/18 09:30PM]	Turtle: .	
[7/12/18 09:31PM]	Turtle: fuck off 	
[7/12/18 09:31PM]	Turtle: l0l	
[7/12/18 09:31PM]	Plug: ayyy 	
[7/12/18 09:31PM]	Plug: 96	
[7/12/18 09:32PM]	Turtle: .	
[7/12/18 09:50PM]	Turtle: .	
[7/12/18 09:51PM]	Turtle: .	
[7/12/18 09:52PM]	Turtle: .	
[7/12/18 09:52PM]	Turtle: .	
[7/12/18 09:52PM]	Turtle: .	
[7/12/18 09:53PM]	Turtle: .	
[7/12/18 09:54PM]	Turtle: .	
[7/12/18 09:56PM]	Turtle: .	
[7/12/18 09:57PM]	Turtle: .	
[7/12/18 09:58PM]	Turtle: .	
[7/12/18 09:59PM]	Turtle: .	
[7/12/18 10:02PM]	Turtle: .	
[7/12/18 10:03PM]	Turtle: .	
[7/12/18 10:04PM]	Turtle: america for yah 	
[7/12/18 10:10PM]	Turtle: .	
[7/12/18 10:11PM]	Turtle: .	
[7/12/18 10:11PM]	Turtle: .	
[7/12/18 10:12PM]	Turtle: .	
[7/12/18 10:13PM]	Turtle: .	
[7/12/18 10:13PM]	Turtle: .	
[7/12/18 10:14PM]	Turtle: .	
[7/12/18 10:14PM]	Turtle: .	
[7/12/18 10:46PM]	Turtle: .	
[7/12/18 11:06PM]	Turtle: .	
[7/12/18 11:13PM]	Turtle: .	
[7/12/18 11:18PM]	Turtle: .	
[7/12/18 11:20PM]	Turtle: .	
[7/12/18 11:29PM]	Turtle: .	
[7/12/18 11:31PM]	Turtle: .	
[7/12/18 11:52PM]	Turtle: .	
[7/13/18 12:22AM]	Turtle: .	
[7/13/18 12:48AM]	Turtle: .	
[7/13/18 12:49AM]	Turtle: .	
[7/13/18 12:50AM]	Turtle: .	
[7/13/18 12:50AM]	Turtle: .	
[7/13/18 03:31AM]	Foxx: supp	
[7/13/18 03:32AM]	Foxx: noicee 	
[7/13/18 03:36AM]	Foxx: might just donate for dh set l0l 	
[7/13/18 03:36AM]	Foxx: alrighty m8 	
[7/13/18 04:41AM]	Foxx: mhmmm 	
[7/13/18 04:41AM]	Foxx: yeahh	
[7/13/18 04:41AM]	Foxx: aww 	
[7/13/18 04:41AM]	Foxx: casket glitched 	
[7/13/18 04:43AM]	Foxx: ?	
[7/13/18 04:43AM]	Foxx: yeahh	
[7/13/18 04:43AM]	Foxx: killed spirit mage	
[7/13/18 04:43AM]	Foxx: and it glitched in the wall	
[7/13/18 04:43AM]	Foxx: yeh	
[7/13/18 04:44AM]	Foxx: kk	
[7/13/18 04:45AM]	Foxx: ayeee	
[7/13/18 04:45AM]	Foxx: xdd	
[7/13/18 04:45AM]	Foxx: awesome 	
[7/13/18 04:45AM]	Foxx: yeah 	
[7/13/18 04:45AM]	Foxx: cool aff thoo	
[7/13/18 04:45AM]	Foxx: niceee 	
[7/13/18 04:46AM]	Foxx: mhmmm 	
[7/13/18 04:46AM]	Foxx: yeahh	
[7/13/18 04:47AM]	Foxx: do minions drop anything?	
[7/13/18 04:47AM]	Foxx: ahh kk	
[7/13/18 04:47AM]	Foxx: ight cool 	
[7/13/18 04:48AM]	Foxx:  3 tyy 	
[7/13/18 04:49AM]	Foxx: ight man	
[7/13/18 04:49AM]	Foxx: ima go get some sleep	
[7/13/18 04:49AM]	Foxx: ill be on ina few	
[7/13/18 03:27AM]	Daddy: s 	
[7/13/18 10:40AM]	Plug: tied ;p 	
[7/13/18 10:41AM]	Turtle: hm exp away from 96?	
[7/13/18 10:41AM]	Plug: 225	
[7/13/18 10:41AM]	Plug: k	
[7/13/18 10:41AM]	Turtle: summ lvl? 	
[7/13/18 10:41AM]	Plug: 99	
[7/13/18 10:41AM]	Turtle: you will get it at 96	
[7/13/18 10:41AM]	Turtle: x[)	
[7/13/18 10:41AM]	Plug: maybe haha i hope 	
[7/13/18 10:41AM]	Turtle: grats lil boy	
[7/13/18 10:41AM]	Plug: i was thinking that or 97	
[7/13/18 10:41AM]	Turtle: nah 96	
[7/13/18 10:41AM]	Plug: hmm 	
[7/13/18 10:43AM]	Turtle: oo	
[7/13/18 10:43AM]	Turtle: hunter?	
[7/13/18 10:43AM]	Plug: yea :p 	
[7/13/18 10:43AM]	Turtle: why so good	
[7/13/18 10:43AM]	Plug: good dps  	
[7/13/18 10:44AM]	Turtle: cheap af too right?	
[7/13/18 10:44AM]	Plug: haha idk works nice on monsters w low defence	
[7/13/18 10:44AM]	Plug: yep 	
[7/13/18 10:44AM]	Turtle: once we max, you down for pvming?	
[7/13/18 10:44AM]	Plug: for sure 	
[7/13/18 10:44AM]	Turtle: arma or somethin	
[7/13/18 10:44AM]	Plug: yea :p 	
[7/13/18 10:44AM]	Turtle: idk if i want karils first 	
[7/13/18 10:44AM]	Turtle: or go for acb 	
[7/13/18 10:45AM]	Plug: zilyana has high defence 	
[7/13/18 10:45AM]	Turtle: meh	
[7/13/18 10:45AM]	Turtle: range is ez there 	
[7/13/18 10:45AM]	Plug: i was using mage	
[7/13/18 10:45AM]	Turtle: plus minions should drop now	
[7/13/18 10:45AM]	Turtle: range broski 	
[7/13/18 10:45AM]	Turtle: or full veracs 	
[7/13/18 10:46AM]	Plug: oo	
[7/13/18 10:46AM]	Turtle: .	
[7/13/18 10:46AM]	Turtle: slayer lvl?	
[7/13/18 10:46AM]	Plug: 83	
[7/13/18 10:46AM]	Turtle: you know if slayer tower was fixed yet?	
[7/13/18 10:47AM]	Plug: havent checked. i got on prob about 2 hours ago	
[7/13/18 10:47AM]	Plug: maybe 3 	
[7/13/18 10:47AM]	Turtle: vali didnt post any updates 	
[7/13/18 10:47AM]	Turtle: just new launcher	
[7/13/18 10:47AM]	Plug: yea	
[7/13/18 10:47AM]	Turtle: which means	
[7/13/18 10:47AM]	Turtle: they updated client	
[7/13/18 10:49AM]	Turtle: im at 95-95 	
[7/13/18 10:49AM]	Plug: oo nice :p 	
[7/13/18 10:49AM]	Turtle: so i think its gonna be 96-96 	
[7/13/18 10:49AM]	Turtle: or 96-95* 	
[7/13/18 10:49AM]	Plug: yea prob 96-96	
[7/13/18 10:50AM]	Turtle: you should have 96 pray now	
[7/13/18 10:50AM]	Turtle: only like 13 bones 	
[7/13/18 10:50AM]	Turtle: for 200k 	
[7/13/18 10:50AM]	Plug: i got crusher cuz im lazy	
[7/13/18 10:50AM]	Plug: lmao 	
[7/13/18 10:50AM]	Plug: xp decrease but w e	
[7/13/18 10:50AM]	Plug: :p	
[7/13/18 10:50AM]	Turtle: it did	
[7/13/18 10:51AM]	Turtle: :\	
[7/13/18 10:51AM]	Turtle: in prayer 	
[7/13/18 10:51AM]	Turtle: or no 	
[7/13/18 10:51AM]	Plug: i meant like the crusher 	
[7/13/18 10:51AM]	Plug: doesnt give as much' 	
[7/13/18 10:51AM]	Turtle: ah	
[7/13/18 10:51AM]	Plug: :p	
[7/13/18 10:51AM]	Plug: as altar	
[7/13/18 10:51AM]	Turtle: why you using it	
[7/13/18 10:51AM]	Plug: so i dont gotta bank :p	
[7/13/18 10:51AM]	Turtle: eh	
[7/13/18 10:53AM]	Plug: well 	
[7/13/18 10:53AM]	Turtle: ima do barrows after max	
[7/13/18 10:53AM]	Plug: this should be it	
[7/13/18 10:53AM]	Turtle: need them karils	
[7/13/18 10:53AM]	Plug: i think	
[7/13/18 10:53AM]	Turtle: gl gl gl 	
[7/13/18 10:53AM]	Turtle: it should be 	
[7/13/18 10:53AM]	Turtle: it is 	
[7/13/18 10:53AM]	Plug: 97	
[7/13/18 10:53AM]	Turtle: 125 + 12	
[7/13/18 10:53AM]	Plug: wait 	
[7/13/18 10:53AM]	Plug: really? 	
[7/13/18 10:53AM]	Turtle: mhm 	
[7/13/18 10:53AM]	Plug: noo 	
[7/13/18 10:53AM]	Plug: 137	
[7/13/18 10:54AM]	Turtle: no	
[7/13/18 10:54AM]	Turtle: you are 138 	
[7/13/18 10:54AM]	Plug: really? 	
[7/13/18 10:54AM]	Turtle: yes	
[7/13/18 10:54AM]	Plug: wouldnt that be 126+12	
[7/13/18 10:54AM]	Turtle: go home and check	
[7/13/18 10:57AM]	Turtle: .	
[7/13/18 10:58AM]	Turtle: .	
[7/13/18 11:04AM]	Plug: prayer bonus :p	
[7/13/18 11:05AM]	Plug: 1.8 mith 1k addy 200 rune 	
[7/13/18 11:06AM]	Turtle: .	
[7/13/18 11:16AM]	Turtle: .	
[7/13/18 11:21AM]	Turtle: .	
[7/13/18 11:24AM]	Turtle: .	
[7/13/18 11:33AM]	Turtle: .	
[7/13/18 11:35AM]	Turtle: .	
[7/13/18 11:44AM]	Turtle: .	
[7/13/18 11:53AM]	Turtle: .	
[7/13/18 11:54AM]	Turtle: .	
[7/13/18 11:55AM]	Turtle: .	
[7/13/18 11:56AM]	Turtle: .	
[7/13/18 11:57AM]	Turtle: .	
[7/13/18 11:57AM]	Turtle: .	
[7/13/18 11:58AM]	Turtle: .	
[7/13/18 11:58AM]	Turtle: .	
[7/13/18 11:59AM]	Turtle: .	
[7/13/18 12:00PM]	Turtle: .	
[7/13/18 12:01PM]	Turtle: .	
[7/13/18 12:02PM]	Turtle: .	
[7/13/18 12:02PM]	Turtle: .	
[7/13/18 12:04PM]	Turtle: .	
[7/13/18 12:04PM]	Turtle: .	
[7/13/18 12:05PM]	Turtle: .	
[7/13/18 12:06PM]	Turtle: .	
[7/13/18 12:09PM]	Turtle: .	
[7/13/18 12:09PM]	Turtle: .	
[7/13/18 12:10PM]	Turtle: .	
[7/13/18 12:10PM]	Turtle: .	
[7/13/18 12:12PM]	Turtle: .	
[7/13/18 12:12PM]	Turtle: .	
[7/13/18 12:13PM]	Turtle: .	
[7/13/18 12:19PM]	Turtle: .	
[7/13/18 12:20PM]	Turtle: .	
[7/13/18 12:20PM]	Turtle: .	
[7/13/18 12:21PM]	Turtle: .	
[7/13/18 12:21PM]	Turtle: .	
[7/13/18 12:22PM]	Turtle: .	
[7/13/18 12:23PM]	Turtle: .	
[7/13/18 12:23PM]	Turtle: .	
[7/13/18 12:24PM]	Turtle: .	
[7/13/18 12:24PM]	Turtle: .	
[7/13/18 12:25PM]	Turtle: .	
[7/13/18 12:25PM]	Turtle: .	
[7/13/18 12:26PM]	Turtle: .	
[7/13/18 12:26PM]	Turtle: .	
[7/13/18 12:27PM]	Turtle: .	
[7/13/18 12:27PM]	Turtle: .	
[7/13/18 12:28PM]	Turtle: .	
[7/13/18 12:28PM]	Turtle: .	
[7/13/18 12:28PM]	Turtle: .	
[7/13/18 12:29PM]	Turtle: .	
[7/13/18 12:29PM]	Turtle: .	
[7/13/18 12:30PM]	Turtle: .	
[7/13/18 12:30PM]	Turtle: .	
[7/13/18 12:31PM]	Turtle: .	
[7/13/18 12:31PM]	Turtle: .	
[7/13/18 12:31PM]	Turtle: .	
[7/13/18 12:32PM]	Turtle: .	
[7/13/18 12:32PM]	Turtle: .	
[7/13/18 12:32PM]	Turtle: .	
[7/13/18 12:33PM]	Turtle: .	
[7/13/18 12:33PM]	Turtle: .	
[7/13/18 12:37PM]	Turtle: .	
[7/13/18 12:41PM]	Turtle: .	
[7/13/18 12:42PM]	Turtle: .	
[7/13/18 12:42PM]	Turtle: .	
[7/13/18 12:43PM]	Turtle: .	
[7/13/18 12:50PM]	Turtle: .	
[7/13/18 12:51PM]	Turtle: .	
[7/13/18 12:51PM]	Turtle: .	
[7/13/18 12:53PM]	Turtle: .	
[7/13/18 01:17PM]	Turtle: .	
[7/13/18 01:22PM]	Turtle: .	
[7/13/18 01:40PM]	Turtle: .	
[7/13/18 01:43PM]	Turtle: .	
[7/13/18 02:57PM]	Turtle: oo	
[7/13/18 02:58PM]	Turtle: yeah 	
[7/13/18 02:58PM]	Turtle: tf was that oo	
[7/13/18 02:58PM]	Turtle: thats sick	
[7/13/18 02:58PM]	Turtle: trade you a fuck ton of gold ores for gold bars	
[7/13/18 02:58PM]	Turtle: since im already 99 smithing 	
[7/13/18 02:58PM]	Turtle: x[)	
[7/13/18 02:58PM]	Turtle: stops the auto clickers 	
[7/13/18 02:59PM]	Turtle: oki	
[7/13/18 03:04PM]	Raymond: hey	
[7/13/18 03:04PM]	Raymond: lmfaoo	
[7/13/18 03:04PM]	Raymond: thats dope. 	
[7/13/18 03:05PM]	Raymond: l0000000000000000000000000000l	
[7/13/18 03:05PM]	Raymond: did u add that update u said u were going to add	
[7/13/18 03:05PM]	Raymond: ?	
[7/13/18 03:05PM]	Raymond: u said somethin about a 99 agility present idk	
[7/13/18 03:05PM]	Raymond: cant remem 	
[7/13/18 03:05PM]	Raymond: maybe i made it up 	
[7/13/18 03:06PM]	Raymond: idk  	
[7/13/18 03:06PM]	Raymond: every1 said they were cool with me getting 138 cmb	
[7/13/18 03:06PM]	Raymond: but idk i mghtve ade that up	
[7/13/18 03:06PM]	Raymond: made* 	
[7/13/18 03:07PM]	Raymond: ddefender and fcape sounds cool som1 said	
[7/13/18 03:07PM]	Raymond: h 	
[7/13/18 03:07PM]	Raymond: yh 	
[7/13/18 03:07PM]	Raymond: 2 ppl	
[7/13/18 03:07PM]	Raymond: plug n turtle 	
[7/13/18 03:08PM]	Raymond: it says	
[7/13/18 03:08PM]	Raymond: i dont have enogh inve space 	
[7/13/18 03:08PM]	Raymond: to carry	
[7/13/18 03:08PM]	Raymond: w e	
[7/13/18 03:08PM]	Raymond: done	
[7/13/18 03:08PM]	Raymond: and i mean 	
[7/13/18 03:08PM]	Raymond: a reward 	
[7/13/18 03:08PM]	Raymond: could've been 	
[7/13/18 03:08PM]	Raymond: agile top and bottom	
[7/13/18 03:08PM]	Raymond: but im coo 	
[7/13/18 03:08PM]	Raymond: :d 	
[7/13/18 03:09PM]	Raymond: would be nice fashion scape 	
[7/13/18 03:09PM]	Raymond: i can get it from doing agility tho	
[7/13/18 03:09PM]	Raymond: thats like 50 laps	
[7/13/18 03:09PM]	Raymond: actually	
[7/13/18 03:09PM]	Raymond: thats probably what ill do 	
[7/13/18 03:09PM]	Raymond: after i finish these diamonds	
[7/13/18 03:09PM]	Raymond: gonna go get agile top n bottom	
[7/13/18 03:10PM]	Turtle: x[)	
[7/13/18 03:11PM]	Turtle: it tilted me 	
[7/13/18 03:11PM]	Turtle: last night 	
[7/13/18 03:11PM]	Turtle: k3	
[7/13/18 04:06PM]	Turtle: .	
[7/13/18 04:33PM]	Turtle: waz gud	
[7/13/18 04:34PM]	Turtle: thanks papi	
[7/13/18 04:34PM]	Turtle: gwd still a lil buggy 	
[7/13/18 04:34PM]	Turtle: i got 10 kc, clicked the door	
[7/13/18 04:34PM]	Turtle: and it didnt let me in @ sara 	
[7/13/18 04:35PM]	Turtle: ah ok	
[7/13/18 04:35PM]	Turtle: ill go test abby demons after this kill	
[7/13/18 04:35PM]	Turtle: inv*	
[7/13/18 04:38PM]	Turtle: so i was told	
[7/13/18 04:38PM]	Turtle: bork drops steads, glavs, rages? 	
[7/13/18 04:38PM]	Turtle: zelazz told plug 	
[7/13/18 04:38PM]	Turtle: \plug told me 	
[7/13/18 04:39PM]	Turtle: sec	
[7/13/18 04:39PM]	Turtle: id 7134 or 7133 	
[7/13/18 04:39PM]	Turtle: should be bork id	
[7/13/18 04:40PM]	Turtle: ill go slayer tower	
[7/13/18 04:43PM]	Turtle: .	
[7/13/18 04:45PM]	Turtle: .	
[7/13/18 04:46PM]	Turtle: .	
[7/13/18 04:46PM]	Turtle: .	
[7/13/18 04:47PM]	Turtle: .	
[7/13/18 04:48PM]	Turtle: .	
[7/13/18 04:49PM]	Turtle: yeah sara does that	
[7/13/18 04:52PM]	Turtle: .	
[7/13/18 04:53PM]	Turtle: .	
[7/13/18 04:55PM]	Turtle: .	
[7/13/18 04:56PM]	Intro: dam ma.	
[7/13/18 04:57PM]	Turtle: .	
[7/13/18 05:09PM]	Foxx: afk 	
[7/13/18 05:22PM]	Turtle: lol 	
[7/13/18 05:25PM]	Turtle: yday?	
[7/13/18 05:25PM]	Turtle: 2 days ago 	
[7/13/18 05:25PM]	Turtle: ?	
[7/13/18 05:25PM]	Turtle: ehh 	
[7/13/18 05:26PM]	Turtle: sometime recent	
[7/13/18 05:26PM]	Turtle: from a casket 	
[7/13/18 05:26PM]	Turtle: :)	
[7/13/18 05:26PM]	Turtle: i swear i dont abuse	
[7/13/18 05:27PM]	Turtle: safe spots	
[7/13/18 05:27PM]	Turtle: ;)	
[7/13/18 05:27PM]	Turtle: trust trade claws 	
[7/13/18 05:27PM]	Turtle: why x[)	
[7/13/18 05:28PM]	Turtle: nlood burst should be beast here 	
[7/13/18 05:28PM]	Turtle: best* 	
[7/13/18 05:29PM]	Turtle: whip op :( 	
[7/13/18 05:29PM]	Turtle: i want 	
[7/13/18 05:29PM]	Turtle: put chaotic raiper instead of whip 	
[7/13/18 05:30PM]	Turtle: yeah 	
[7/13/18 05:30PM]	Turtle: it draisn prayer	
[7/13/18 05:30PM]	Turtle: drains*	
[7/13/18 05:30PM]	Turtle: hella fast 	
[7/13/18 05:30PM]	Turtle: do we have ovl? 	
[7/13/18 05:30PM]	Turtle: oo	
[7/13/18 05:31PM]	Turtle: gotta make em? 	
[7/13/18 05:31PM]	Turtle: t minus 2 weeks 	
[7/13/18 05:31PM]	Turtle: im gonna grind dung lol 	
[7/13/18 05:35PM]	Turtle: i have yet to get a 3rd age piece	
[7/13/18 05:36PM]	Turtle: insanly	
[7/13/18 05:36PM]	Turtle: what do i get? 	
[7/13/18 05:36PM]	Turtle: 33 feathers	
[7/13/18 05:36PM]	Turtle: x[)	
[7/13/18 05:37PM]	Turtle: from dks 	
[7/13/18 05:37PM]	Turtle: they are? 	
[7/13/18 05:37PM]	Turtle: stfu 	
[7/13/18 05:38PM]	Turtle: that its vali!	
[7/13/18 05:38PM]	Turtle: ill find a game breaking dupe and sell the fix to you 	
[7/13/18 05:38PM]	Turtle: :)	
[7/13/18 05:40PM]	Turtle: ty ty 	
[7/13/18 05:40PM]	Turtle: ok 	
[7/13/18 05:45PM]	Turtle: .	
[7/13/18 05:46PM]	Turtle: .	
[7/13/18 05:47PM]	Turtle: .	
[7/13/18 05:49PM]	Turtle: .	
[7/13/18 05:50PM]	Turtle: .	
[7/13/18 05:52PM]	Turtle: .	
[7/13/18 05:53PM]	Turtle: .	
[7/13/18 05:53PM]	Turtle: .	
[7/13/18 05:55PM]	Turtle: .	
[7/13/18 05:55PM]	Turtle: .	
[7/13/18 05:56PM]	Turtle: .	
[7/13/18 05:57PM]	Turtle: .	
[7/13/18 05:58PM]	Turtle: .	
[7/13/18 05:58PM]	Turtle: .	
[7/13/18 05:59PM]	Turtle: .	
[7/13/18 06:00PM]	Turtle: .	
[7/13/18 06:01PM]	Turtle: .	
[7/13/18 06:03PM]	Turtle: .	
[7/13/18 06:04PM]	Turtle: .	
[7/13/18 06:04PM]	Turtle: .	
[7/13/18 06:05PM]	Turtle: .	
[7/13/18 06:07PM]	Turtle: .	
[7/13/18 06:08PM]	Turtle: .	
[7/13/18 06:10PM]	Turtle: .	
[7/13/18 06:15PM]	Turtle: .	
[7/13/18 06:16PM]	Turtle: .	
[7/13/18 10:20PM]	Turtle: gl in wildy?	
[7/13/18 10:41PM]	Plug: sup pops. 	
[7/13/18 10:41PM]	Pops: hey	
[7/13/18 10:41PM]	Plug: ooo random events now?	
[7/13/18 10:41PM]	Pops: yeah for theiving at least	
[7/13/18 10:41PM]	Plug: ahh 	
[7/13/18 10:43PM]	Plug: got any 3rd age pieces, gilded kite, caskets for sale?	
[7/13/18 10:44PM]	Pops: no sorry 	
[7/13/18 10:44PM]	Plug: all good :p	
[7/13/18 11:04PM]	Plug: gz	
[7/13/18 11:04PM]	Pops: thanks 	
[7/13/18 11:04PM]	Plug: :p	
[7/13/18 11:12PM]	Foxx: sup pops 	
[7/13/18 11:12PM]	Pops: yo hows it going	
[7/13/18 11:12PM]	Foxx: coolin 	
[7/13/18 11:12PM]	Foxx: just got home	
[7/14/18 01:37AM]	Plug: hey vali :p 	
[7/14/18 01:38AM]	Plug: sup :p 	
[7/14/18 01:38AM]	Plug: just fletchin :p 	
[7/14/18 01:38AM]	Plug: can i get gold mem :d 	
[7/14/18 01:39AM]	Plug: ohh yeah and do spiritual mages drop d boots?	
[7/14/18 01:39AM]	Plug: they have drops but i was unsure 	
[7/14/18 01:40AM]	Plug: done:p	
[7/14/18 01:40AM]	Plug: thanks :)	
[7/14/18 01:40AM]	Plug: oo the flip 	
[7/14/18 01:40AM]	Plug: haha	
[7/14/18 01:41AM]	Plug: i need to max alreadyy haha 	
[7/14/18 01:41AM]	Plug: nope still lvl 1 	
[7/14/18 01:41AM]	Plug: collected some torstol seeds though 	
[7/14/18 01:41AM]	Plug: trying to get a black mask	
[7/14/18 01:42AM]	Plug: does black mask effect work btw? 	
[7/14/18 01:42AM]	Plug: dope 	
[7/14/18 01:42AM]	Plug: i got one last night :p 	
[7/14/18 01:43AM]	Plug: headless lmao	
[7/14/18 01:43AM]	Plug: looks dope tho	
[7/14/18 01:44AM]	Plug: i got 3 furies 	
[7/14/18 01:44AM]	Plug: x[)	
[7/14/18 01:44AM]	Daddy: i want one 	
[7/14/18 01:44AM]	Plug: crystal chest :d	
[7/14/18 01:44AM]	Plug: twice 	
[7/14/18 01:45AM]	Plug: ill give away a fury at 10 players online :)	
[7/14/18 01:45AM]	Plug: maybe a lil more	
[7/14/18 01:45AM]	Daddy: sweet	
[7/14/18 01:46AM]	Plug: ooo sweet :d	
[7/14/18 01:46AM]	Plug: oh yeah, tzhaars have no drops & no way to obtain obby maul	
[7/14/18 01:46AM]	Daddy: loo what i just got	
[7/14/18 01:46AM]	Plug: ooo very nice!	
[7/14/18 01:46AM]	Daddy: well 	
[7/14/18 01:46AM]	Daddy: i got helm	
[7/14/18 01:46AM]	Plug: i dont even have any barrows yet :p 	
[7/14/18 01:46AM]	Daddy: and flail	
[7/14/18 01:46AM]	Daddy: double chest	
[7/14/18 01:46AM]	Plug: gz :) 	
[7/14/18 01:46AM]	Daddy: just now	
[7/14/18 01:46AM]	Daddy: ikr	
[7/14/18 01:47AM]	Daddy: i got the 2 worst weapons th 	
[7/14/18 01:47AM]	Daddy: flail and hammers..	
[7/14/18 01:47AM]	Plug: i have 2 platebodies x[) 	
[7/14/18 01:48AM]	Plug: + my 3a mage top 	
[7/14/18 01:48AM]	Plug: 4 pieces :p	
[7/14/18 01:48AM]	Plug: did you get to fixing abby demons at all yet? :p 	
[7/14/18 01:48AM]	Plug: well the door?	
[7/14/18 01:49AM]	Plug: sweet :p 	
[7/14/18 01:49AM]	Plug: i might train up my slayer quick 	
[7/14/18 01:49AM]	Plug: 83 atm 	
[7/14/18 01:50AM]	Plug: should get fc too lol	
[7/14/18 02:20AM]	Pops: 5	
[7/14/18 02:22AM]	Pops: 111	
[7/14/18 02:22AM]	Pops: 1	
[7/14/18 02:34AM]	Plug: lmao 	
[7/14/18 02:34AM]	Plug: i have 17 loop halves	
[7/14/18 02:34AM]	Plug: 0 tooth	
[7/14/18 02:34AM]	Pops: lmao 	
[7/14/18 02:34AM]	Plug: x[)	
[7/14/18 02:34AM]	Plug: i think it was just a coincidence :p	
[7/14/18 02:35AM]	Plug: i just got 7 in a row 	
[7/14/18 02:35AM]	Plug: at infernal mages	
[7/14/18 02:35AM]	Pops: nah i got alot of loops too	
[7/14/18 02:35AM]	Plug: oo	
[7/14/18 02:35AM]	Plug: yeah 	
[7/14/18 02:36AM]	Plug: yep 	
[7/14/18 02:36AM]	Plug: i dont even open the coin	
[7/14/18 02:36AM]	Plug: x[)	
[7/14/18 02:36AM]	Plug: oo	
[7/14/18 02:36AM]	Plug: hmm 	
[7/14/18 02:36AM]	Plug: achieve 138 cb achievement didnt work 	
[7/14/18 02:37AM]	Plug: just realized 	
[7/14/18 02:37AM]	Plug: :p	
[7/14/18 02:38AM]	Plug: i got a junk account lel ;p	
[7/14/18 02:38AM]	Plug: to put all the clue stuff on	
[7/14/18 02:40AM]	Plug pure: wanted to make obby pure 	
[7/14/18 02:40AM]	Plug pure: but no obby maul :(	
[7/14/18 02:42AM]	Plug: imma post my pures bank on discord in a sec 	
[7/14/18 02:42AM]	Plug: lel 	
[7/14/18 02:51AM]	Plug: did you switch where the skillcape dude is? 	
[7/14/18 02:51AM]	Plug: ahh 	
[7/14/18 02:51AM]	Plug: ohh lmao 	
[7/14/18 02:52AM]	Daddy: sup aki 	
[7/14/18 02:52AM]	Aki: hiya 	
[7/14/18 02:53AM]	Aki: that was close	
[7/14/18 02:53AM]	Daddy: lmao 	
[7/14/18 02:53AM]	Daddy: me and pops	
[7/14/18 02:53AM]	Daddy: are gonna fight	
[7/14/18 02:53AM]	Daddy: f2p only	
[7/14/18 02:53AM]	Daddy: lmao 	
[7/14/18 02:55AM]	Aki: yess 	
[7/14/18 02:55AM]	Daddy: gonna smoke	
[7/14/18 02:55AM]	Daddy: this kid 	
[7/14/18 02:55AM]	Aki: ima smoke a pipe 	
[7/14/18 02:55AM]	Aki: :d 	
[7/14/18 02:55AM]	Daddy: haha	
[7/14/18 02:55AM]	Daddy: lobs only 	
[7/14/18 02:56AM]	Daddy: ki 	
[7/14/18 02:56AM]	Daddy: aki	
[7/14/18 02:56AM]	Daddy: who ou got	
[7/14/18 02:56AM]	Daddy: you got 	
[7/14/18 02:57AM]	Aki: ddy	
[7/14/18 02:57AM]	Aki: :p	
[7/14/18 02:57AM]	Daddy: ay 	
[7/14/18 02:57AM]	Pops: alrighty	
[7/14/18 02:57AM]	Aki: pops so old fashioned	
[7/14/18 02:57AM]	Daddy: lmao 	
[7/14/18 02:57AM]	Daddy: no team cape 	
[7/14/18 02:57AM]	Daddy: gl 	
[7/14/18 02:57AM]	Daddy: wrong arrows 	
[7/14/18 02:57AM]	Daddy: lol 	
[7/14/18 02:57AM]	Aki: yeah 	
[7/14/18 02:57AM]	Aki: :d 	
[7/14/18 02:58AM]	Aki: lots has changed	
[7/14/18 02:58AM]	Aki: since the downloaadbale version came out	
[7/14/18 02:58AM]	Aki: for this 	
[7/14/18 02:58AM]	Aki: :)	
[7/14/18 02:59AM]	Daddy: gl 	
[7/14/18 02:59AM]	Pops: safer noob	
[7/14/18 03:00AM]	Aki: ripppp	
[7/14/18 03:00AM]	Daddy: l00000l	
[7/14/18 03:00AM]	Plug: oo	
[7/14/18 03:00AM]	Plug: da ko	
[7/14/18 03:00AM]	Aki: gf	
[7/14/18 03:00AM]	Plug: 28	
[7/14/18 03:00AM]	Daddy: lets goooooooo 	
[7/14/18 03:00AM]	Aki: l00l	
[7/14/18 03:00AM]	Plug: lmaoo	
[7/14/18 03:01AM]	Daddy: sad 	
[7/14/18 03:01AM]	Aki: lmfa000	
[7/14/18 03:01AM]	Aki: lol 	
